"";"X";"Project";"Year";"Location";"Trap";"Intervall2";"timepoint";"ID";"Intervall";"Fangtage";"species";"sex";"number";"sella_score"
"3155";4793;"NE";21;1;"PG";"J";"2459418";"NE.21.1.PG.J.2459418";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3156";4794;"NE";21;1;"PG";"J";"2459418";"NE.21.1.PG.J.2459418";"";1;"Cx. pipiens s.l.";"male";4;"0"
"3157";4795;"NE";21;1;"PG";"J";"2459423";"NE.21.1.PG.J.2459423";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3158";4796;"NE";21;1;"PG";"J";"2459423";"NE.21.1.PG.J.2459423";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3159";4797;"NE";21;1;"PG";"J";"2459423";"NE.21.1.PG.J.2459423";"";1;"Cx. pipiens s.l.";"female";20;"1"
"3160";4798;"NE";21;1;"PG";"J";"2459423";"NE.21.1.PG.J.2459423";"";1;"Cs. annulata";"female";1;"1"
"3161";4799;"NE";21;1;"PR";"J";"2459423";"NE.21.1.PR.J.2459423";"";1;"Cx. pipiens s.l.";"female";3;"7"
"3162";4800;"NE";21;1;"PR";"J";"2459423";"NE.21.1.PR.J.2459423";"";1;"Cx. pipiens s.l.";"female";4;"1"
"3163";4801;"NE";21;1;"PR";"J";"2459421";"NE.21.1.PR.J.2459421";"";1;"Cx. pipiens s.l.";"female";18;"1"
"3164";4802;"NE";21;1;"PR";"J";"2459421";"NE.21.1.PR.J.2459421";"";1;"Cx. pipiens s.l.";"female";4;"7"
"3165";4803;"NE";21;1;"PR";"J";"2459421";"NE.21.1.PR.J.2459421";"";1;"Cx. pipiens s.l.";"male";1;"0"
"3166";4804;"NE";21;1;"PR";"J";"2459421";"NE.21.1.PR.J.2459421";"";1;"Cs. annulata";"female";2;"1"
"3167";4805;"NE";21;1;"PR";"J";"2459421";"NE.21.1.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3168";4806;"NE";21;1;"PG";"J";"2459420";"NE.21.1.PG.J.2459420";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3169";4807;"NE";21;1;"PG";"J";"2459420";"NE.21.1.PG.J.2459420";"";1;"Cx. pipiens s.l.";"female";8;"7"
"3170";4808;"NE";21;1;"PG";"J";"2459420";"NE.21.1.PG.J.2459420";"";1;"Cx. pipiens s.l.";"male";2;"0"
"3171";4809;"NE";21;1;"PG";"J";"2459420";"NE.21.1.PG.J.2459420";"";1;"Cs. annulata";"female";1;"1"
"3172";4810;"NE";21;1;"PR";"J";"2459419";"NE.21.1.PR.J.2459419";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3173";4811;"NE";21;1;"PR";"J";"2459419";"NE.21.1.PR.J.2459419";"";1;"Cx. pipiens s.l.";"female";3;"7"
"3174";4812;"NE";21;1;"PR";"J";"2459419";"NE.21.1.PR.J.2459419";"";1;"Cx. pipiens s.l.";"female";25;"1"
"3175";4813;"NE";21;1;"PR";"J";"2459419";"NE.21.1.PR.J.2459419";"";1;"Cx. pipiens s.l.";"female";16;"1"
"3176";4814;"NE";21;1;"PR";"J";"2459419";"NE.21.1.PR.J.2459419";"";1;"Cx. pipiens s.l.";"male";1;"0"
"3177";4815;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"Cx. pipiens s.l.";"female";7;"1"
"3178";4816;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"Cx. pipiens s.l.";"female";3;"7"
"3179";4817;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"Cs. annulata";"female";4;"1"
"3180";4818;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"Cs. annulata";"male";3;"0"
"3181";4819;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"Ae. vexans";"female";1;"1"
"3182";4820;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"An. maculipennis s.l.";"female";2;"1"
"3183";4821;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"An. spec.";"female";1;"7"
"3184";4822;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"An. maculipennis s.l.";"male";1;"0"
"3185";4823;"NE";21;2;"PG";"J";"2459412";"NE.21.2.PG.J.2459412";"";6;"An. maculipennis s.l.";"male";1;"0"
"3186";4824;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";3;"An. maculipennis s.l.";"female";1;"1"
"3187";4825;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";3;"An. maculipennis s.l.";"male";1;"0"
"3188";4826;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";3;"Cx. pipiens s.l.";"female";2;"1"
"3189";4827;"NE";21;2;"PG";"J";"2459421";"NE.21.2.PG.J.2459421";"";1;"Cx. pipiens s.l.";"female";12;"1"
"3190";4828;"NE";21;2;"PG";"J";"2459421";"NE.21.2.PG.J.2459421";"";1;"Cx. pipiens s.l.";"male";2;"0"
"3191";4829;"NE";21;2;"PG";"J";"2459421";"NE.21.2.PG.J.2459421";"";1;"Cs. annulata";"female";2;"1"
"3192";4830;"NE";21;2;"PG";"J";"2459421";"NE.21.2.PG.J.2459421";"";1;"Cq. richiardii";"female";7;"1"
"3193";4831;"NE";21;2;"PG";"J";"2459421";"NE.21.2.PG.J.2459421";"";1;"An. maculipennis s.l.";"male";1;"0"
"3194";4832;"NE";21;2;"PR";"J";"2459418";"NE.21.2.PR.J.2459418";"";1;"Cx. pipiens s.l.";"female";24;"1"
"3195";4833;"NE";21;2;"PR";"J";"2459418";"NE.21.2.PR.J.2459418";"";1;"An. maculipennis s.l.";"female";1;"1"
"3196";4834;"NE";21;2;"PR";"J";"2459418";"NE.21.2.PR.J.2459418";"";1;"An. claviger s.s./An. petragnani";"female";1;"1"
"3197";4835;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";1;"An. maculipennis s.l.";"female";1;"1"
"3198";4836;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";1;"Cx. pipiens s.l.";"female";11;"1"
"3199";4837;"NE";21;2;"PG";"J";"2459418";"NE.21.2.PG.J.2459418";"";1;"Cx. pipiens s.l.";"male";1;"0"
"3200";4838;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"Cq. richiardii";"female";1;"1"
"3201";4839;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3202";4840;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3203";4841;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3204";4842;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"Cx. pipiens s.l.";"female";10;"1"
"3205";4843;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"Cs. annulata";"female";2;"1"
"3206";4844;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"Ae. vexans";"female";3;"1"
"3207";4845;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"Cq. richiardii";"female";21;"1"
"3208";4846;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3209";4847;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3210";4848;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3211";4849;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3212";4850;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3213";4851;"NE";21;2;"PR";"J";"2459421";"NE.21.2.PR.J.2459421";"";1;"An. maculipennis s.l.";"female";1;"1"
"3214";4852;"NE";21;3;"PG";"J";"2459466";"NE.21.3.PG.J.2459466";"";1;"Cx. pipiens s.l.";"female";20;"1"
"3215";4853;"NE";21;3;"PG";"J";"2459466";"NE.21.3.PG.J.2459466";"";1;"Cx. pipiens s.l.";"female";1;"7"
"3216";4854;"NE";21;3;"PG";"J";"2459433";"NE.21.3.PG.J.2459433";"";3;"Cx. pipiens s.l.";"female";17;"7"
"3217";4855;"NE";21;3;"PG";"J";"2459433";"NE.21.3.PG.J.2459433";"";1;"Cx. pipiens s.l.";"female";14;"1"
"3218";4883;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Ae. vexans";"female";15;"1"
"3219";4884;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3220";4885;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3221";4886;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3222";4887;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3223";4888;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3224";4889;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3225";4890;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3226";4891;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3227";4892;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3228";4893;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3229";4894;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3230";4895;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3231";4896;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3232";4897;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3233";4898;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3234";4899;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3235";4900;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3236";4901;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3237";4902;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3238";4903;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3239";4904;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3240";4905;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3241";4906;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3242";4907;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3243";4908;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3244";4909;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3245";4910;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3246";4911;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3247";4912;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3248";4913;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3249";4914;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3250";4915;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3251";4916;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3252";4917;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3253";4918;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3254";4919;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3255";4920;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3256";4921;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3257";4922;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3258";4923;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3259";4924;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3260";4925;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3261";4926;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3262";4927;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3263";4928;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3264";4929;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3265";4930;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3266";4931;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3267";4932;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3268";4933;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3269";4934;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3270";4935;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3271";4936;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3272";4937;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3273";4938;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3274";4939;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3275";4940;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3276";4941;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3277";4942;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3278";4943;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3279";4944;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3280";4945;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3281";4946;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3282";4947;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3283";4948;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3284";4949;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3285";4950;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3286";4951;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3287";4952;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3288";4953;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3289";4954;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3290";4955;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3291";4956;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3292";4957;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3293";4958;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3294";4959;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3295";4960;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3296";4961;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3297";4962;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3298";4963;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3299";4964;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3300";4965;"NE";21;25;"PR";"J";"2459379";"NE.21.25.PR.J.2459379";"daily";1;"Cx. pipiens s.l.";"female";1;"1"
"3301";4966;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Ae. vexans";"female";25;"1"
"3302";4967;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3303";4968;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3304";4969;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3305";4970;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3306";4971;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3307";4972;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3308";4973;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3309";4974;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3310";4975;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3311";4976;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3312";4977;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3313";4978;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3314";4979;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3315";4980;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3316";4981;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3317";4982;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3318";4983;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3319";4984;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3320";4985;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3321";4986;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3322";4987;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3323";4988;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3324";4989;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3325";4990;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3326";4991;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3327";4992;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3328";4993;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3329";4994;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3330";4995;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3331";4996;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3332";4997;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3333";4998;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3334";4999;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3335";5000;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3336";5001;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3337";5002;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3338";5003;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3339";5004;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3340";5005;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3341";5006;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3342";5007;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3343";5008;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3344";5009;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3345";5010;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
"3346";5011;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Ae. vexans";"female";25;"1"
"3347";5012;"NE";21;25;"PR";"J";"2459382";"NE.21.25.PR.J.2459382";"daily";3;"Cx. pipiens s.l.";"female";1;"1"
